,Estado,Celular,Televisão por assinatura,Acesso a internet no próprio domicílio,Acesso a internet por 3g ou 4g,Acesso por banda larga,Renda
101393,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101395,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101398,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101400,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101408,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101452,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101454,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101461,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101464,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101493,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101529,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101551,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101558,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101563,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101570,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101573,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101574,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101576,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101577,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101590,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101636,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101652,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101720,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101748,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101757,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101773,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101787,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
101812,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101830,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101858,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101859,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
101880,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
101939,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102003,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102106,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102107,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102108,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102172,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102181,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102187,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102193,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102202,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102207,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102209,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102217,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102220,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102222,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102223,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102229,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102233,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102237,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102242,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102243,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102246,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102251,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102252,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102256,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102264,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102294,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102297,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102312,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102331,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102338,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102371,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102372,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102374,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102379,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102386,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102403,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102432,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102433,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102434,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102454,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102467,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102470,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102481,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102485,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102497,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102498,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102503,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102505,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102506,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102509,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102551,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102568,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102572,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102574,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102579,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102583,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102586,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102587,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102608,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102609,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102610,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102611,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102613,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102619,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102628,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102637,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102643,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102645,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102655,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102662,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102665,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102667,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102689,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102718,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102733,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102808,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102809,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102810,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102811,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102813,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102814,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102816,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102817,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102818,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102822,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102823,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102824,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102825,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102826,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102828,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102830,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102833,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102834,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102835,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102836,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102840,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102841,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102843,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102844,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102846,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102847,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102848,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102850,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102852,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102856,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102862,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102863,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102865,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102869,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102874,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102882,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102889,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102892,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102895,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102897,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102901,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102902,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102906,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102911,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102914,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102920,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102923,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102925,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102927,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102933,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102940,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102941,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102948,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102949,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102951,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102954,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
102955,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102957,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102959,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102962,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102963,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102964,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102965,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102967,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102968,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102971,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102972,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102973,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102974,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102975,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102977,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102978,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102979,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102981,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102983,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102986,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102989,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102990,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
102991,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102993,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
102996,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103003,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103009,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103011,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103013,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103015,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103027,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103029,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103030,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103032,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103033,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103034,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103035,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103036,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103037,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103038,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103039,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103041,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103044,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103045,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103048,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103049,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103053,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103054,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103059,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103060,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103061,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103064,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103070,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103075,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103079,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103081,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103090,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103098,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103099,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103114,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103138,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103140,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103154,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103159,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103161,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103164,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103166,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103223,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103230,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103236,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103238,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103240,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103241,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103252,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103274,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103278,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103279,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103280,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103285,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103286,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103289,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103302,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103304,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103307,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103309,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103312,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103315,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103317,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103321,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103322,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103333,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103344,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103351,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103353,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103354,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103355,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103356,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103357,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103358,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103362,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103363,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103365,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103366,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103382,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103383,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103385,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103389,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103393,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103396,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103402,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103404,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103407,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103408,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103418,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103424,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103442,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103451,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103478,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103479,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103480,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103481,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103482,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103483,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103484,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103485,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103486,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103489,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103492,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103493,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103497,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103499,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103501,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103503,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103506,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103507,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103508,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103509,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103511,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103514,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103515,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103517,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103518,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103520,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
103574,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103597,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103603,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103604,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103605,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
103610,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103611,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103613,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103614,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103616,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103620,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
103631,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
103636,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
