,Estado,Celular,Televisão por assinatura,Acesso a internet no próprio domicílio,Acesso a internet por 3g ou 4g,Acesso por banda larga,Renda
106706,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106711,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106712,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106718,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106724,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106725,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106726,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106728,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106729,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106731,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106734,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106737,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106740,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106744,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106756,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106759,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106768,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106773,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106777,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106780,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106781,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106782,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106786,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106788,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106793,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106797,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106804,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106811,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106813,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106815,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106824,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106834,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106843,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106850,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106865,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106873,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106876,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106892,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106897,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106900,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106904,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106913,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106918,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106931,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106933,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106935,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106939,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106948,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106952,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106967,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106975,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106976,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106983,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106989,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106992,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107006,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107015,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107016,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107021,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107022,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107024,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107026,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107027,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107029,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107034,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107037,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107042,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107043,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107045,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107056,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107058,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107077,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107078,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107079,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107087,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107088,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107089,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
107093,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107100,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107101,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107103,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107105,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107106,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
107107,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107108,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107112,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107114,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107115,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
107117,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107119,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107120,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107127,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107129,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107131,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107133,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107135,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107141,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107142,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107143,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107168,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107186,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107193,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107194,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107210,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107211,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107214,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107215,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107219,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107222,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107223,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107226,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107227,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107233,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107234,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107237,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107238,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107240,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107241,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107242,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107243,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107244,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107246,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107252,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107255,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107256,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107259,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107260,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107261,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107262,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107263,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107264,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107265,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107266,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107278,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107300,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107313,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107315,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107316,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107322,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107324,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107326,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107331,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107336,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107340,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107372,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107373,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107377,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107378,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107410,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107414,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107418,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107449,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107450,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107460,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107463,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107465,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107475,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107485,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107491,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107494,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107502,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107504,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107507,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107508,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107517,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107519,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107520,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107521,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107523,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107524,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107526,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107527,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107528,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107529,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107531,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107532,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107536,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107537,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107539,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107540,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107544,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107546,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107568,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107572,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107574,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107575,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107577,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107578,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107579,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107580,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107581,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107583,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107584,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107605,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107609,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107611,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107612,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107614,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107615,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107617,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107619,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107622,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107623,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107624,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107625,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107626,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107627,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107629,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107630,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107632,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107636,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107638,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107639,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107642,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107648,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107652,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107653,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107654,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107656,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107662,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107685,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107687,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107692,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107704,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107719,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107735,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107741,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107742,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107744,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107748,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107771,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107778,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107789,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107817,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107821,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107822,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107824,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107826,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107830,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107834,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107837,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107838,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107845,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107846,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107852,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107857,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107862,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107871,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107874,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107880,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107881,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107883,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107885,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107888,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107889,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107897,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107904,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107912,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107914,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107915,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107916,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107918,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
107920,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107924,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107930,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107931,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107932,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107936,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107937,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107938,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107944,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107945,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107946,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107947,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107948,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107950,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107951,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107952,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107954,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107956,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107961,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107962,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107965,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107995,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107996,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108001,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108012,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108017,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108019,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108020,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108023,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108024,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108025,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108028,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108029,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108030,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108033,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108037,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108040,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108041,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108042,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108048,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108054,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108064,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108067,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108069,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108077,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108078,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
108081,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108082,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108084,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108085,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108087,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108092,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108094,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108095,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108096,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108098,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
108101,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
108102,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
